CA2119782C	T	21	36	thiaphysovenine	TRIVIAL
CA2129897C	A	0	10	Coenzyme A	TRIVIAL
CA2129897C	A	111	127	arachidonic acid	TRIVIAL
CA2129897C	A	72	88	arachidonic acid	TRIVIAL
CA2137764C	A	212	220	glycerol	TRIVIAL
CA2137764C	A	415	428	staurosporine	TRIVIAL
CA2137764C	A	70	83	staurosporine	TRIVIAL
CA2137764C	T	69	82	staurosporine	TRIVIAL
CA2155014C	A	276	288	baccatin III	TRIVIAL
CA2157590C	A	147	158	terbinafine	TRIVIAL
CA2157590C	A	7	18	terbinafine	TRIVIAL
CA2157590C	T	7	18	terbinafine	TRIVIAL
CA2177961C	A	79	89	dimeticone	TRIVIAL
CA2177961C	T	7	17	dimeticone	TRIVIAL
CA2182620C	A	282	289	glucose	TRIVIAL
CA2182620C	T	10	17	glucose	TRIVIAL
CA2213842C	A	123	139	dextromethorphan	TRIVIAL
CA2213842C	A	141	152	dextrorphan	TRIVIAL
CA2213842C	T	27	38	dextrorphan	TRIVIAL
CA2213842C	T	7	23	dextromethorphan	TRIVIAL
CA2246760C	A	392	400	cysteine	TRIVIAL
CA2250630C	A	136	143	alanine	TRIVIAL
CA2250630C	T	29	40	actagardine	TRIVIAL
CA2251949C	A	91	101	Lofexidine	TRIVIAL
CA2251949C	T	7	17	lofexidine	TRIVIAL
CA2253207C	A	193	202	melatonin	TRIVIAL
CA2256633C	T	24	30	k-252a	TRIVIAL
CA2261923C	T	85	92	glycine	TRIVIAL
CA2268968C	A	155	168	aspartic acid	TRIVIAL
CA2280612C	A	103	110	glycine	TRIVIAL
CA2280612C	A	112	118	valine	TRIVIAL
CA2280612C	A	120	129	threonine	TRIVIAL
CA2280612C	A	131	138	leucine	TRIVIAL
CA2280612C	A	140	149	histidine	TRIVIAL
CA2280612C	A	151	157	lysine	TRIVIAL
CA2280612C	A	159	169	isoleucine	TRIVIAL
CA2280612C	A	171	179	arginine	TRIVIAL
CA2280612C	A	181	194	phenylalanine	TRIVIAL
CA2280612C	A	196	204	tyrosine	TRIVIAL
